External ID,Item,Item ID,Party Name,Vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN ,BIN ID,LOCATION,serial/lot number
OPENVENBILL24RT10051,cogs,40391,"Jasfer Industry Co., Limited",137,24RT10051,9,03-13-2025,03/13/2025,150.15,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10584
OPENVENBILL24BL111108,cogs,40391,"Jasfer Industry Co., Limited",137,24BL111108,10,03-24-2025,03/24/2025,314.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10586
OPENVENBILL25JS02701,cogs,40391,"Jasfer Industry Co., Limited",137,25JS02701,9,03-29-2025,03/29/2025,77.05,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10587
OPENVENBILL25JSF02018,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF02018,10,04-02-2025,04/02/2025,386.28,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10588
OPENVENBILL25JSF03092,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03092,10,04-16-2025,04/16/2025,400.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10598
OPENVENBILL25JSF03107,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03107,10,04-23-2025,04/23/2025,2914.92,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10611
OPENVENBILL25BL031501,cogs,40391,"Jasfer Industry Co., Limited",137,25BL031501,10,04-23-2025,04/23/2025,135.17,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10612
OPENVENBILL24BL022901,cogs,40391,"Jasfer Industry Co., Limited",137,24BL022901,10,04-26-2025,04/26/2025,1910.45,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10613
OPENVENBILL24RT111401,cogs,40391,"Jasfer Industry Co., Limited",137,24RT111401,10,05-11-2025,05/11/2025,4391.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10623
OPENVENBILL24RT112802,cogs,40391,"Jasfer Industry Co., Limited",137,24RT112802,10,05-11-2025,05/11/2025,8054.28,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10626
OPENVENBILLINVOICE NO.:25BL012401,cogs,40391,"Jasfer Industry Co., Limited",137,INVOICE NO.:25BL012401,22,05-11-2025,05/11/2025,10.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10627
OPENVENBILLINVOICE NO.:25RT030503,cogs,40391,"Jasfer Industry Co., Limited",137,INVOICE NO.:25RT030503,22,05-11-2025,05/11/2025,243.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10628
OPENVENBILLPI NO.:24JS121601,cogs,40391,"Jasfer Industry Co., Limited",137,PI NO.:24JS121601,17,05-11-2025,05/11/2025,1322.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10629
OPENVENBILL24BL123005,cogs,40391,"Jasfer Industry Co., Limited",137,24BL123005,10,05-19-2025,05/19/2025,302.88,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10631
OPENVENBILL25JS040601,cogs,40391,"Jasfer Industry Co., Limited",137,25JS040601,10,05-19-2025,05/19/2025,2279.27,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10633
OPENVENBILL25BL040802,cogs,40391,"Jasfer Industry Co., Limited",137,25BL040802,10,05-19-2025,05/19/2025,2810.15,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10634
OPENVENBILL25JSF03064,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03064,10,05-19-2025,05/19/2025,1716.13,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10636
OPENVENBILL25JSF03038,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03038,10,05-19-2025,05/19/2025,2749.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10637
OPENVENBILL25JS02135,cogs,40391,"Jasfer Industry Co., Limited",137,25JS02135,9,05-19-2025,05/19/2025,1094.72,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10638
OPENVENBILL25BL031204,cogs,40391,"Jasfer Industry Co., Limited",137,25BL031204,10,05-19-2025,05/19/2025,102.14,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10640
OPENVENBILL25JS011601,cogs,40391,"Jasfer Industry Co., Limited",137,25JS011601,10,05-19-2025,05/19/2025,324.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10641
OPENVENBILL25JSF03067,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03067,10,05-19-2025,05/19/2025,2103.64,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10642
OPENVENBILL25BL040401,cogs,40391,"Jasfer Industry Co., Limited",137,25BL040401,10,05-19-2025,05/19/2025,2715.09,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10643
OPENVENBILL25JSF03200,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03200,10,05-19-2025,05/19/2025,922.62,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10645
OPENVENBILL25BL030705,cogs,40391,"Jasfer Industry Co., Limited",137,25BL030705,10,05-19-2025,05/19/2025,4619.84,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10646
OPENVENBILL24JS112601,cogs,40391,"Jasfer Industry Co., Limited",137,24JS112601,10,05-19-2025,05/19/2025,6828.39,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10649
OPENVENBILL24JSF11024,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF11024,10,05-19-2025,05/19/2025,6227.16,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10652
OPENVENBILL24JSF11028,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF11028,10,05-19-2025,05/19/2025,3950.91,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10653
OPENVENBILL25BL011605,cogs,40391,"Jasfer Industry Co., Limited",137,25BL011605,10,05-19-2025,05/19/2025,187.75,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10655
OPENVENBILL25BL020701,cogs,40391,"Jasfer Industry Co., Limited",137,25BL020701,10,05-19-2025,05/19/2025,4021.34,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10656
OPENVENBILL25BL030704,cogs,40391,"Jasfer Industry Co., Limited",137,25BL030704,10,05-19-2025,05/19/2025,793.09,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10658
OPENVENBILL25RT022002,cogs,40391,"Jasfer Industry Co., Limited",137,25RT022002,10,05-19-2025,05/19/2025,2202.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10659
OPENVENBILL25JSF03209,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03209,10,05-20-2025,05/20/2025,2297.41,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10660
OPENVENBILL25JSF01051,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01051,10,05-22-2025,05/22/2025,5482.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10663
OPENVENBILL25JSF050241,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF050241,11,05-24-2025,05/24/2025,469.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10665
OPENVENBILL24JSF11061,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF11061,10,05-24-2025,05/24/2025,620.58,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10666
OPENVENBILL24BL120402,cogs,40391,"Jasfer Industry Co., Limited",137,24BL120402,10,05-29-2025,05/29/2025,836.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10670
OPENVENBILL25JSF01055,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01055,10,05-29-2025,05/29/2025,2966.73,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10671
OPENVENBILL25JSF04038,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF04038,10,05-29-2025,05/29/2025,41.25,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10672
OPENVENBILL25RT021202,cogs,40391,"Jasfer Industry Co., Limited",137,25RT021202,10,05-29-2025,05/29/2025,1134.46,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10673
OPENVENBILL25JSF02008,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF02008,10,05-29-2025,05/29/2025,6390.15,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10675
OPENVENBILL25RT010901,cogs,40391,"Jasfer Industry Co., Limited",137,25RT010901,10,05-29-2025,05/29/2025,16364.07,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10676
OPENVENBILL25JSF02017,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF02017,10,05-29-2025,05/29/2025,814.76,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10677
OPENVENBILL25JS020701,cogs,40391,"Jasfer Industry Co., Limited",137,25JS020701,10,05-29-2025,05/29/2025,2516.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10678
OPENVENBILL25JSF01031,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01031,10,05-29-2025,05/29/2025,56645.36,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10683
OPENVENBILL24JSF08043,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF08043,10,05-29-2025,05/29/2025,540.48,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10686
OPENVENBILL24JSF04042,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF04042,10,05-29-2025,05/29/2025,352.83,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10687
OPENVENBILL24JSF11059,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF11059,10,05-29-2025,05/29/2025,5751.69,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10688
OPENVENBILL25BL021201,cogs,40391,"Jasfer Industry Co., Limited",137,25BL021201,10,05-29-2025,05/29/2025,43.49,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10689
OPENVENBILL25BL021202,cogs,40391,"Jasfer Industry Co., Limited",137,25BL021202,10,05-29-2025,05/29/2025,2886.62,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10690
OPENVENBILL25RT021301,cogs,40391,"Jasfer Industry Co., Limited",137,25RT021301,10,05-29-2025,05/29/2025,200.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10691
OPENVENBILL24AG552GRV-V,cogs,40391,"Jasfer Industry Co., Limited",137,24AG552GRV-V,12,05-30-2025,05/30/2025,9436.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10692
OPENVENBILL25JS032502,cogs,40391,"Jasfer Industry Co., Limited",137,25JS032502,10,05-30-2025,05/30/2025,68.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10694
OPENVENBILL25JSF02006,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF02006,10,05-30-2025,05/30/2025,342.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10695
OPENVENBILL25JSF02016,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF02016,10,05-30-2025,05/30/2025,5654.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10697
OPENVENBILL25JSF01016,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01016,10,05-30-2025,05/30/2025,213.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10698
OPENVENBILL25JS032703,cogs,40391,"Jasfer Industry Co., Limited",137,25JS032703,10,05-30-2025,05/30/2025,1012.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10699
OPENVENBILL24JSF12017,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF12017,10,05-30-2025,05/30/2025,61908.55,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10700
OPENVENBILL24JSF12037,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF12037,10,05-30-2025,05/30/2025,1085.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10701
OPENVENBILL24JS092501,cogs,40391,"Jasfer Industry Co., Limited",137,24JS092501,10,05-30-2025,05/30/2025,1125.75,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10702
OPENVENBILL24JS101601,cogs,40391,"Jasfer Industry Co., Limited",137,24JS101601,10,05-30-2025,05/30/2025,2522.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10703
OPENVENBILL24JS120607,cogs,40391,"Jasfer Industry Co., Limited",137,24JS120607,10,05-30-2025,05/30/2025,3493.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10704
OPENVENBILL24JSF10073,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF10073,10,05-30-2025,05/30/2025,7827.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10705
OPENVENBILL25JSF01010,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01010,10,06-01-2025,06/01/2025,2245.46,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10706
OPENVENBILL25BL022701,cogs,40391,"Jasfer Industry Co., Limited",137,25BL022701,10,06-06-2025,06/06/2025,7564.47,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10707
OPENVENBILL25BL030706,cogs,40391,"Jasfer Industry Co., Limited",137,25BL030706,10,06-08-2025,06/08/2025,13777.01,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10710
OPENVENBILL24JS112003,cogs,40391,"Jasfer Industry Co., Limited",137,24JS112003,10,06-08-2025,06/08/2025,12822.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10712
OPENVENBILL24JS121201,cogs,40391,"Jasfer Industry Co., Limited",137,24JS121201,10,06-08-2025,06/08/2025,1083.66,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10713
OPENVENBILL24JS110705,cogs,40391,"Jasfer Industry Co., Limited",137,24JS110705,10,06-10-2025,06/10/2025,499.36,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10716
OPENVENBILL25JS010401,cogs,40391,"Jasfer Industry Co., Limited",137,25JS010401,10,06-27-2025,06/27/2025,10816.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10794
OPENVENBILL25JSF01041,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01041,10,06-28-2025,06/28/2025,9278.55,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10795
OPENVENBILL25JS032705,cogs,40391,"Jasfer Industry Co., Limited",137,25JS032705,10,06-28-2025,06/28/2025,6052.22,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10796
OPENVENBILL25BL042101,cogs,40391,"Jasfer Industry Co., Limited",137,25BL042101,10,06-28-2025,06/28/2025,143.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10797
OPENVENBILL25JSF03217,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03217,10,06-28-2025,06/28/2025,22156.83,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10798
OPENVENBILL25JSF04010,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF04010,10,06-28-2025,06/28/2025,717.83,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10799
OPENVENBILL25JSF04047,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF04047,10,06-28-2025,06/28/2025,4226.09,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10800
OPENVENBILL24RT090901,cogs,40391,"Jasfer Industry Co., Limited",137,24RT090901,10,06-28-2025,06/28/2025,1168.19,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10801
OPENVENBILL24JSF12014,cogs,40391,"Jasfer Industry Co., Limited",137,24JSF12014,10,06-28-2025,06/28/2025,1340.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10802
OPENVENBILL25RT02201,cogs,40391,"Jasfer Industry Co., Limited",137,25RT02201,9,06-28-2025,06/28/2025,39.31,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10804
OPENVENBILL25RT030502,cogs,40391,"Jasfer Industry Co., Limited",137,25RT030502,10,06-28-2025,06/28/2025,288.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10805
OPENVENBILL25RT030706,cogs,40391,"Jasfer Industry Co., Limited",137,25RT030706,10,06-28-2025,06/28/2025,1183.35,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10806
OPENVENBILL25JSF03053,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF03053,10,06-30-2025,06/30/2025,4816.64,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10808
OPENVENBILL25JSF01007,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF01007,10,06-30-2025,06/30/2025,440.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10809
OPENVENBILL25JSF05069,cogs,40391,"Jasfer Industry Co., Limited",137,25JSF05069,10,06-30-2025,06/30/2025,3265.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10810
OPENVENBILL36587 - Invoice,cogs,40391,"Jasfer Industry Co., Limited",137,36587 - Invoice,15,06-30-2025,06/30/2025,1446.55,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10812
OPENVENBILL40329 - Invoice,cogs,40391,"Jasfer Industry Co., Limited",137,40329 - Invoice,15,06-30-2025,06/30/2025,6517.91,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10813
OPENVENBILL36505 - Invoice,cogs,40391,"Jasfer Industry Co., Limited",137,36505 - Invoice,15,06-30-2025,06/30/2025,3276.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10814
OPENVENBILL24RT111401-1,cogs,40391,"Jasfer Industry Co., Limited",137,24RT111401-1,12,06-30-2025,06/30/2025,50645.94,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10828
OPENVENBILL37618 - Invoice,cogs,40391,"Jasfer Industry Co., Limited",137,37618 - Invoice,15,06-30-2025,06/30/2025,13950.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10829
OPENVENBILL42446-invoice,cogs,40391,"Jasfer Industry Co., Limited",137,42446-invoice,13,06-30-2025,06/30/2025,3131.91,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10830
OPENVENBILL779533000000,cogs,40391,"Jasfer Industry Co., Limited",137,7.80E+11,12,06-30-2025,06/30/2025,868.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10831
OPENVENBILLUSW2520549D01,cogs,40391,Koby Singletary,1944,USW2520549D01,13,02-25-2025,02/25/2025,282.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10916
OPENVENBILLK.Singletary Reimbursable,cogs,40391,Koby Singletary,1944,K.Singletary Reimbursable,25,04-28-2025,04/28/2025,1560.64,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10917
OPENVENBILLW-0625,cogs,40391,Kronos USA,2563,W-0625,6,06-25-2025,06/25/2025,-18135.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10918
OPENVENBILLK2808,cogs,40391,Kuartz Surfaces and Kitchens,1262,K2808,5,06-17-2024,06/17/2024,1824.25,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10919
OPENVENBILLK2926,cogs,40391,Kuartz Surfaces and Kitchens,1262,K2926,5,08-28-2024,08/28/2024,4080.27,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10920
OPENVENBILL22325,cogs,40391,Lift Service Now,154,22325,5,09-11-2024,09/11/2024,4974.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10921
OPENVENBILL22326,cogs,40391,Lift Service Now,154,22326,5,09-11-2024,09/11/2024,4816.11,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10922
OPENVENBILL25760001,cogs,40391,Marmite Sp. z o.o. - Poland,1562,25760001,8,11-19-2024,11/19/2024,285.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10925
OPENVENBILL25760438,cogs,40391,Marmite Sp. z o.o. - Poland,1562,25760438,8,05-12-2025,05/12/2025,2349.15,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10926
OPENVENBILLW-0220,cogs,40391,MASOMEX GLOBAL,1266,W-0220,6,02-20-2025,02/20/2025,-1951.83,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10946
OPENVENBILL24/09,cogs,40391,MASOMEX GLOBAL,1266,24-Sep,5,06-30-2025,06/30/2025,66.35,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10947
OPENVENBILL41186415,cogs,40391,MDC Interior Solutions,1267,41186415,8,04-10-2025,04/10/2025,2019.56,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10948
OPENVENBILL41188101,cogs,40391,MDC Interior Solutions,1267,41188101,8,06-22-2025,06/22/2025,-1748.55,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10949
OPENVENBILLcredit from overpayment,cogs,40391,Mediterranean Shipping Co. USA Inc,167,credit from overpayment,23,03-03-2025,03/03/2025,-1247.44,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10950
OPENVENBILLW-0811,cogs,40391,Mellowland Furnishing Inc.,168,W-0811,6,08-11-2023,08/11/2023,-90.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10951
OPENVENBILLW-0817,cogs,40391,Mellowland Furnishing Inc.,168,W-0817,6,08-17-2023,08/17/2023,-513.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10952
OPENVENBILLW-0116,cogs,40391,Mellowland Furnishing Inc.,168,W-0116,6,01-16-2024,01/16/2024,-102.74,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10953
OPENVENBILL32045 - Invoice,cogs,40391,Mellowland Furnishing Inc.,168,32045 - Invoice,15,06-30-2025,06/30/2025,2752.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10954
OPENVENBILL32541 - Invoice,cogs,40391,Mellowland Furnishing Inc.,168,32541 - Invoice,15,06-30-2025,06/30/2025,3283.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10955
OPENVENBILL20230515015,cogs,40391,Midstream & Terminal,172,20230515015,11,05-15-2023,05/15/2023,33750.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10956
OPENVENBILL680047,cogs,40391,"MileStone Florim USA, Inc.",1962,680047,6,01-15-2025,01/15/2025,2064.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10957
OPENVENBILL90457176 - 60294,cogs,40391,"MileStone Florim USA, Inc.",1962,90457176 - 60294,16,06-30-2025,06/30/2025,23819.04,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10961
OPENVENBILL14594728,cogs,40391,Milliken & Company,1269,14594728,8,12-19-2023,12/19/2023,7569.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10962
OPENVENBILLPrePayment - PO60188,cogs,40391,Milliken & Company,1269,PrePayment - PO60188,20,06-13-2025,06/13/2025,-1026.14,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10963
OPENVENBILL45453/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,45453/VE,8,11-12-2024,11/12/2024,924.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10966
OPENVENBILL6262/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,6262/VE,7,02-18-2025,02/18/2025,924.49,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10978
OPENVENBILL7302/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,7302/VE,7,02-24-2025,02/24/2025,12700.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10981
OPENVENBILL8906/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,8906/VE,7,03-05-2025,03/05/2025,106.92,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10982
OPENVENBILL9937/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,9937/VE,7,03-12-2025,03/12/2025,2482.32,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10983
