External ID,Item,Item ID,Party Name,Vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN ,BIN ID,LOCATION,serial/lot number
"OPENVENBILL491, 494, 496, 504, 507",cogs,40391,GIBAM SHOPS SPA,1253,"491, 494, 496, 504, 507",23,12-20-2023,12/20/2023,9673.37,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10166
OPENVENBILL2023-FE-0000514,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000514,15,12-27-2023,12/27/2023,2594.64,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10167
"OPENVENBILL511, 512, 517, 520",cogs,40391,GIBAM SHOPS SPA,1253,"511, 512, 517, 520",18,12-27-2023,12/27/2023,37869.09,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10168
OPENVENBILL2023-FE-0000513,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000513,15,12-28-2023,12/28/2023,1529.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10169
OPENVENBILL2023-FE-0000515,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000515,15,12-28-2023,12/28/2023,9659.23,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10170
OPENVENBILL2023-FE-0000516,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000516,15,12-28-2023,12/28/2023,1422.94,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10171
"OPENVENBILL518, 521",cogs,40391,GIBAM SHOPS SPA,1253,"518, 521",8,12-28-2023,12/28/2023,6957.88,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10172
"OPENVENBILL522, 527, 537, 539",cogs,40391,GIBAM SHOPS SPA,1253,"522, 527, 537, 539",18,12-28-2023,12/28/2023,5599.05,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10173
OPENVENBILL2023-FE-0000531,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000531,15,12-31-2023,12/31/2023,4225.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10174
OPENVENBILL2023-FE-0000533,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000533,15,12-31-2023,12/31/2023,1573.68,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10175
OPENVENBILL2023-FE-0000535,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000535,15,12-31-2023,12/31/2023,3966.62,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10176
OPENVENBILL2023-FE-0000538,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000538,15,12-31-2023,12/31/2023,14318.36,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10177
OPENVENBILL2023-FE-0000544,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000544,15,12-31-2023,12/31/2023,21576.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10178
OPENVENBILL2023-FE-0000549,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000549,15,12-31-2023,12/31/2023,296.84,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10179
OPENVENBILL2023-FE-0000553,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000553,15,12-31-2023,12/31/2023,7368.88,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10180
"OPENVENBILL524, 525, 529, 532, 534",cogs,40391,GIBAM SHOPS SPA,1253,"524, 525, 529, 532, 534",23,12-31-2023,12/31/2023,25813.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10181
"OPENVENBILL530, 536",cogs,40391,GIBAM SHOPS SPA,1253,"530, 536",8,12-31-2023,12/31/2023,568.76,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10182
OPENVENBILL36065 - PI,cogs,40391,GIBAM SHOPS SPA,1253,36065 - PI,10,01-01-2024,01/01/2024,30910.47,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10184
OPENVENBILL2023-FE-0000392,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000392,15,01-01-2024,01/01/2024,1425.18,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10185
OPENVENBILL2024-FE-0000001,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000001,15,01-11-2024,01/11/2024,997.21,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10186
OPENVENBILL2024-FE-0000010,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000010,15,01-31-2024,01/31/2024,778.75,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10187
"OPENVENBILL16, 17, 18, 19",cogs,40391,GIBAM SHOPS SPA,1253,"16, 17, 18, 19",14,02-15-2024,02/15/2024,65859.13,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10188
OPENVENBILL2024-FE-0000025,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000025,15,02-22-2024,02/22/2024,12002.19,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10189
"OPENVENBILL22, 23, 24, 26, 27",cogs,40391,GIBAM SHOPS SPA,1253,"22, 23, 24, 26, 27",18,02-22-2024,02/22/2024,72378.73,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10190
OPENVENBILL2024-FE-0000037,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000037,15,02-28-2024,02/28/2024,17327.87,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10191
OPENVENBILL2024-FE-0000036,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000036,15,02-28-2024,02/28/2024,854.09,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10192
OPENVENBILL2024-FE-0000035,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000035,15,02-28-2024,02/28/2024,1265.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10193
OPENVENBILL2024-FE-0000038,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000038,15,02-28-2024,02/28/2024,3526.96,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10194
"OPENVENBILL39, 40, 41, 50, 56",cogs,40391,GIBAM SHOPS SPA,1253,"39, 40, 41, 50, 56",18,02-28-2024,02/28/2024,61328.73,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10195
"OPENVENBILL2024-FE-0000052, 88",cogs,40391,GIBAM SHOPS SPA,1253,"2024-FE-0000052, 88",19,02-29-2024,02/29/2024,9330.63,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10196
OPENVENBILL2024-FE-0000054,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000054,15,02-29-2024,02/29/2024,1166.89,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10197
OPENVENBILL2024-FE-0000053,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000053,15,02-29-2024,02/29/2024,581.54,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10198
OPENVENBILL2024-FE-0000058,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000058,15,03-01-2024,03/01/2024,14947.40,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10199
"OPENVENBILL59, 66, 67, 68",cogs,40391,GIBAM SHOPS SPA,1253,"59, 66, 67, 68",14,03-01-2024,03/01/2024,44105.01,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10200
OPENVENBILL2024-FE-0000062,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000062,15,03-04-2024,03/04/2024,119.10,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10201
OPENVENBILL2024-FE-0000063,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000063,15,03-04-2024,03/04/2024,109.35,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10202
OPENVENBILL2024-FE-0000069,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000069,15,03-08-2024,03/08/2024,8243.17,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10203
"OPENVENBILL2024-FE-0000077,78",cogs,40391,GIBAM SHOPS SPA,1253,"2024-FE-0000077,78",18,03-15-2024,03/15/2024,52.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10204
OPENVENBILL2024-FE-0000074,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000074,15,03-15-2024,03/15/2024,20216.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10205
OPENVENBILL2024-FE-0000075,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000075,15,03-15-2024,03/15/2024,2765.95,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10206
"OPENVENBILL71, 73, 76, 79, 89, 90, 91",cogs,40391,GIBAM SHOPS SPA,1253,"71, 73, 76, 79, 89, 90, 91",26,03-15-2024,03/15/2024,100189.37,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10207
OPENVENBILL2024-FE-0000085,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000085,15,03-21-2024,03/21/2024,212.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10208
OPENVENBILL2024-FE-0000084,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000084,15,03-21-2024,03/21/2024,196.17,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10209
OPENVENBILL2024-FE-0000086,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000086,15,03-21-2024,03/21/2024,210.84,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10210
OPENVENBILL2024-FE-0000082,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000082,15,03-21-2024,03/21/2024,9027.12,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10211
OPENVENBILL2024-FE-0000083,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000083,15,03-21-2024,03/21/2024,220.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10212
OPENVENBILL2024-FE-0000081,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000081,15,03-21-2024,03/21/2024,244.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10213
"OPENVENBILL95, 96, 97",cogs,40391,GIBAM SHOPS SPA,1253,"95, 96, 97",10,03-28-2024,03/28/2024,46656.74,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10214
"OPENVENBILL1,08,109",cogs,40391,GIBAM SHOPS SPA,1253,"1,08,109",8,05-04-2024,05/04/2024,54.26,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10215
OPENVENBILL2023-FE-0000499,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000499,15,06-01-2024,06/01/2024,109.44,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10216
OPENVENBILL2023-FE-0000509,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000509,15,06-01-2024,06/01/2024,9403.44,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10217
OPENVENBILL2023-FE-0000510,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000510,15,06-01-2024,06/01/2024,513.27,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10218
"OPENVENBILL194, 195",cogs,40391,GIBAM SHOPS SPA,1253,"194, 195",8,06-26-2024,06/26/2024,22.49,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10219
"OPENVENBILL222, 223, 224",cogs,40391,GIBAM SHOPS SPA,1253,"222, 223, 224",13,06-28-2024,06/28/2024,360.01,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10221
OPENVENBILL2024-FE-0000236,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000236,15,07-12-2024,07/12/2024,2577.97,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10222
OPENVENBILL2024-FE-0000238,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000238,15,07-22-2024,07/22/2024,1694.15,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10223
OPENVENBILL2024-FE-0000243,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000243,15,07-23-2024,07/23/2024,178.90,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10224
OPENVENBILL2024-FE-0000244,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000244,15,07-23-2024,07/23/2024,544.11,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10225
OPENVENBILL2024-FE-0000266,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000266,15,07-31-2024,07/31/2024,1735.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10230
OPENVENBILL2024-FE-0000168,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000168,15,08-01-2024,08/01/2024,19051.06,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10232
OPENVENBILL2023-FE-0000364,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000364,15,08-01-2024,08/01/2024,6194.25,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10233
"OPENVENBILL269, 270. 272, 311",cogs,40391,GIBAM SHOPS SPA,1253,"269, 270. 272, 311",18,08-02-2024,08/02/2024,36810.02,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10234
"OPENVENBILL260, 261, 262, 271, 313",cogs,40391,GIBAM SHOPS SPA,1253,"260, 261, 262, 271, 313",23,08-02-2024,08/02/2024,50469.92,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10235
OPENVENBILL2024-FE-0000264,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000264,15,08-07-2024,08/07/2024,17241.56,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10236
"OPENVENBILL259, 263, 273, 274, 275, 276",cogs,40391,GIBAM SHOPS SPA,1253,"259, 263, 273, 274, 275, 276",28,08-07-2024,08/07/2024,48732.84,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10237
"OPENVENBILL280, 281, 283, 285",cogs,40391,GIBAM SHOPS SPA,1253,"280, 281, 283, 285",18,08-28-2024,08/28/2024,41698.42,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10238
"OPENVENBILL282, 284",cogs,40391,GIBAM SHOPS SPA,1253,"282, 284",8,08-28-2024,08/28/2024,3622.29,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10239
OPENVENBILL2024-FE-0000288,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000288,15,09-09-2024,09/09/2024,1886.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10240
"OPENVENBILL291, 292",cogs,40391,GIBAM SHOPS SPA,1253,"291, 292",8,09-12-2024,09/12/2024,33.13,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10241
"OPENVENBILL300, 302, 304",cogs,40391,GIBAM SHOPS SPA,1253,"300, 302, 304",13,09-23-2024,09/23/2024,33433.33,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10242
OPENVENBILL2024-FE-0000298,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000298,15,09-23-2024,09/23/2024,3415.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10243
OPENVENBILL2024-FE-0000297,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000297,15,09-23-2024,09/23/2024,17556.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10244
OPENVENBILL2024-FE-0000300,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000300,15,09-23-2024,09/23/2024,9093.95,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10245
"OPENVENBILL299, 301, 303",cogs,40391,GIBAM SHOPS SPA,1253,"299, 301, 303",13,09-23-2024,09/23/2024,8798.44,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10246
OPENVENBILL2024-FE-0000318,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000318,15,09-30-2024,09/30/2024,1290.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10247
OPENVENBILL2024-FE-0000310,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000310,15,09-30-2024,09/30/2024,8931.69,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10248
OPENVENBILL2024-FE-0000315,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000315,15,09-30-2024,09/30/2024,2736.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10249
OPENVENBILL2024-FE-0000316,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000316,15,09-30-2024,09/30/2024,455.49,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10250
OPENVENBILL2024-FE-0000317,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000317,15,09-30-2024,09/30/2024,6183.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10251
OPENVENBILL2024-FE-0000319,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000319,15,09-30-2024,09/30/2024,585.79,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10252
OPENVENBILL2024-FE-0000328,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000328,15,10-03-2024,10/03/2024,973.31,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10253
OPENVENBILL2024-FE-0000329,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000329,15,10-03-2024,10/03/2024,19186.27,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10254
OPENVENBILL2024-FE-0000330,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000330,15,10-03-2024,10/03/2024,154.73,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10255
OPENVENBILL2024-FE-0000331,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000331,15,10-03-2024,10/03/2024,292.65,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10256
"OPENVENBILL314, 327",cogs,40391,GIBAM SHOPS SPA,1253,"314, 327",8,10-03-2024,10/03/2024,10517.66,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10257
"OPENVENBILL333, 335, 337, 339",cogs,40391,GIBAM SHOPS SPA,1253,"333, 335, 337, 339",18,10-07-2024,10/07/2024,65465.84,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10259
OPENVENBILL2024-FE-0000358,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000358,15,10-21-2024,10/21/2024,3775.85,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10260
OPENVENBILL2024-FE-0000359,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000359,15,10-28-2024,10/28/2024,1633.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10261
OPENVENBILL2024-FE-0000360,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000360,15,10-28-2024,10/28/2024,443.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10262
OPENVENBILL2024-FE-0000361,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000361,15,10-28-2024,10/28/2024,580.43,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10263
OPENVENBILL2024-FE-0000364,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000364,15,10-28-2024,10/28/2024,4486.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10265
OPENVENBILL2024-FE-0000365,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000365,15,10-28-2024,10/28/2024,4712.40,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10266
OPENVENBILL2024-FE-0000366,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000366,15,10-28-2024,10/28/2024,4975.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10267
OPENVENBILL2024-FE-0000371,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000371,15,10-29-2024,10/29/2024,58997.99,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10268
"OPENVENBILL367, 368, 369",cogs,40391,GIBAM SHOPS SPA,1253,"367, 368, 369",13,11-01-2024,11/01/2024,62782.28,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10269
OPENVENBILL2024-FE-0000390,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000390,15,11-22-2024,11/22/2024,7459.87,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10271
OPENVENBILL2024-FE-0000391,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000391,15,11-22-2024,11/22/2024,20459.62,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10272
OPENVENBILL2024-FE-0000389,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000389,15,11-22-2024,11/22/2024,2218.98,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10273
OPENVENBILL2024-FE-0000392,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000392,15,11-22-2024,11/22/2024,520.93,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10274
"OPENVENBILL394, 397",cogs,40391,GIBAM SHOPS SPA,1253,"394, 397",8,11-26-2024,11/26/2024,11058.43,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10275
OPENVENBILL2024-FE-0000395,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000395,15,11-26-2024,11/26/2024,454.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10276
"OPENVENBILL393, 396",cogs,40391,GIBAM SHOPS SPA,1253,"393, 396",8,11-26-2024,11/26/2024,34421.65,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10277
"OPENVENBILL398, 399",cogs,40391,GIBAM SHOPS SPA,1253,"398, 399",8,11-27-2024,11/27/2024,30.31,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10278
"OPENVENBILL410, 420",cogs,40391,GIBAM SHOPS SPA,1253,"410, 420",8,11-29-2024,11/29/2024,46746.17,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10279
OPENVENBILL2024-FE-0000401,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000401,15,11-29-2024,11/29/2024,3598.56,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10280
OPENVENBILL2024-FE-0000402,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000402,15,11-29-2024,11/29/2024,13962.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10281
OPENVENBILL2024-FE-0000403,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000403,15,11-29-2024,11/29/2024,271.34,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10282
OPENVENBILL2024-FE-0000404,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000404,15,11-29-2024,11/29/2024,597.87,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10283
OPENVENBILL2024-FE-0000422,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000422,15,12-03-2024,12/03/2024,3955.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10284
"OPENVENBILL418, 419",cogs,40391,GIBAM SHOPS SPA,1253,"418, 419",8,12-03-2024,12/03/2024,3705.27,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10285
OPENVENBILL2024-FE-0000423,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000423,15,12-04-2024,12/04/2024,598.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10286
OPENVENBILL2024-FE-0000424,cogs,40391,GIBAM SHOPS SPA,1253,2024-FE-0000424,15,12-04-2024,12/04/2024,940.68,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10287
"OPENVENBILL411, 412, 426",cogs,40391,GIBAM SHOPS SPA,1253,"411, 412, 426",13,12-05-2024,12/05/2024,74045.62,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10288
"OPENVENBILL2024-FE-0000428, 430",cogs,40391,GIBAM SHOPS SPA,1253,"2024-FE-0000428, 430",20,12-10-2024,12/10/2024,174.37,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10289
