External ID,Item,Item ID,Party Name,vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN,BIN ID,LOCATION,serial/lot number
VENDOR_CR_30117,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30117,6,06-16-2025,06/16/2025,371.84,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10266
VENDOR_CR_30118,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30118,6,06-16-2025,06/16/2025,357.91,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10268
VENDOR_CR_30119,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30119,6,06-16-2025,06/16/2025,292.37,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10270
VENDOR_CR_30120,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30120,6,06-16-2025,06/16/2025,274.92,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10272
VENDOR_CR_30121,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30121,6,06-16-2025,06/16/2025,269.67,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10274
VENDOR_CR_30122,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30122,6,06-16-2025,06/16/2025,245.23,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10276
VENDOR_CR_30123,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30123,6,06-16-2025,06/16/2025,227.55,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10278
VENDOR_CR_30124,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30124,6,06-16-2025,06/16/2025,180.46,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10280
VENDOR_CR_30125,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30125,6,06-16-2025,06/16/2025,147.32,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10282
VENDOR_CR_30126,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30126,6,06-16-2025,06/16/2025,129.86,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10284
VENDOR_CR_30127,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30127,6,06-16-2025,06/16/2025,76.41,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10286
VENDOR_CR_30128,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30128,6,06-16-2025,06/16/2025,55.15,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10288
VENDOR_CR_30129,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30129,8,06-30-2025,06/30/2025,17851.55,20250630 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10290
VENDOR_CR_30130,cogs,40391,Juniper Design Group,2395,CR_30130,6,04-15-2025,04/15/2025,4842.61,W-0415 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10292
VENDOR_CR_30131,cogs,40391,"MileStone Florim USA, Inc.",1962,CR_30131,6,05-29-2025,05/29/2025,6350.40,W-0529 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10294
VENDOR_CR_30132,cogs,40391,"MileStone Florim USA, Inc.",1962,CR_30132,6,05-29-2025,05/29/2025,2440.80,W-0529 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10296
VENDOR_CR_30133,cogs,40391,Momentum Group,1971,CR_30133,6,04-03-2025,04/03/2025,1220.47,W-0403 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10298
VENDOR_CR_30134,cogs,40391,Oriental Weavers International Egypt,2326,CR_30134,6,06-10-2025,06/10/2025,18334.15,W-0610 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10300
VENDOR_CR_30135,cogs,40391,Pantarei S.R.L,1280,CR_30135,6,07-10-2024,07/10/2024,13403.00,W-0710 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10302
VENDOR_CR_30136,cogs,40391,Pantarei S.R.L,1280,CR_30136,6,07-10-2024,07/10/2024,45313.00,W-0710 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10304
VENDOR_CR_30137,cogs,40391,Pantarei S.R.L,1280,CR_30137,6,07-10-2024,07/10/2024,20851.09,W-0710 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10306
VENDOR_CR_30138,cogs,40391,Pantarei S.R.L,1280,CR_30138,6,07-19-2024,07/19/2024,81745.99,W-0719 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10308
VENDOR_CR_30139,cogs,40391,Pantarei S.R.L,1280,CR_30139,6,07-19-2024,07/19/2024,26402.52,W-0719 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10310
VENDOR_CR_30140,cogs,40391,Pantarei S.R.L,1280,CR_30140,6,07-19-2024,07/19/2024,16973.20,W-0719 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10312
VENDOR_CR_30141,cogs,40391,PIERMARIA NEW FORM SRL,1281,CR_30141,6,11-13-2024,11/13/2024,3221.76,W-1113 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10314
VENDOR_CR_30142,cogs,40391,Quartz America LLC,1690,CR_30142,3,06-26-2025,06/26/2025,858.80,664 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10316
VENDOR_CR_30143,cogs,40391,"Raytop Industry Co., LTD",1284,CR_30143,6,03-16-2022,03/16/2022,177.50,W-0316 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10318
VENDOR_CR_30144,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30144,6,05-29-2024,05/29/2024,9.16,W-0529 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10320
VENDOR_CR_30145,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30145,6,10-30-2024,10/30/2024,4659.12,W-1030 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10322
VENDOR_CR_30146,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30146,6,10-30-2024,10/30/2024,1550.70,W-1030 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10324
VENDOR_CR_30147,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30147,6,11-08-2024,11/08/2024,8281.00,W-1108 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10326
VENDOR_CR_30148,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30148,6,11-08-2024,11/08/2024,5806.45,W-1108 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10328
VENDOR_CR_30149,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30149,6,11-08-2024,11/08/2024,1562.40,W-1108 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10330
VENDOR_CR_30150,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30150,6,11-13-2024,11/13/2024,16925.30,W-1113 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10332
VENDOR_CR_30151,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30151,6,11-13-2024,11/13/2024,4594.85,W-1113 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10334
VENDOR_CR_30152,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30152,6,11-18-2024,11/18/2024,5938.02,W-1118 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10336
VENDOR_CR_30153,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30153,6,11-18-2024,11/18/2024,6230.70,W-1118 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10338
VENDOR_CR_30154,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30154,6,11-18-2024,11/18/2024,1139.70,W-1118 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10340
VENDOR_CR_30155,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30155,6,02-05-2025,02/05/2025,1562.48,W-0205 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10342
VENDOR_CR_30156,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30156,6,02-05-2025,02/05/2025,1773.67,W-0205 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10344
VENDOR_CR_30157,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30157,6,02-05-2025,02/05/2025,2998.26,W-0205 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10346
VENDOR_CR_30158,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30158,6,03-07-2025,03/07/2025,176268.73,W-0307 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10348
VENDOR_CR_30159,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30159,6,03-07-2025,03/07/2025,26400.97,W-0307 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10350
VENDOR_CR_30160,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30160,6,03-18-2025,03/18/2025,1954.08,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10352
VENDOR_CR_30161,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30161,6,03-18-2025,03/18/2025,2563.65,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10354
VENDOR_CR_30162,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30162,6,03-18-2025,03/18/2025,1561.50,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10356
VENDOR_CR_30163,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30163,6,03-18-2025,03/18/2025,12664.37,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10358
VENDOR_CR_30164,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30164,6,03-18-2025,03/18/2025,190.20,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10360
VENDOR_CR_30165,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30165,6,03-18-2025,03/18/2025,1606.92,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10362
VENDOR_CR_30166,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30166,6,03-18-2025,03/18/2025,618.00,W-0318 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10364
VENDOR_CR_30167,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30167,6,03-20-2025,03/20/2025,17569.79,W-0320 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10366
VENDOR_CR_30168,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30168,6,03-20-2025,03/20/2025,20063.70,W-0320 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10368
VENDOR_CR_30169,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30169,6,03-20-2025,03/20/2025,18648.00,W-0320 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10370
VENDOR_CR_30170,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30170,6,04-02-2025,04/02/2025,1170.00,W-0402 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10372
VENDOR_CR_30171,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30171,6,04-03-2025,04/03/2025,5781.58,W-0403 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10374
VENDOR_CR_30172,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30172,6,04-03-2025,04/03/2025,3038.35,W-0403 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10376
VENDOR_CR_30173,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30173,6,04-03-2025,04/03/2025,143.22,W-0403 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10378
VENDOR_CR_30174,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30174,6,04-03-2025,04/03/2025,4559.52,W-0403 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10380
VENDOR_CR_30175,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30175,6,04-03-2025,04/03/2025,1840.15,W-0403 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10382
VENDOR_CR_30176,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30176,6,04-15-2025,04/15/2025,1647.08,W-0415 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10384
VENDOR_CR_30177,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30177,6,04-22-2025,04/22/2025,2873.03,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10386
VENDOR_CR_30178,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30178,6,04-22-2025,04/22/2025,2610.50,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10388
VENDOR_CR_30179,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30179,6,04-22-2025,04/22/2025,1903.00,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10390
VENDOR_CR_30180,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30180,6,04-22-2025,04/22/2025,3337.04,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10392
VENDOR_CR_30181,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30181,6,04-22-2025,04/22/2025,24232.00,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10394
VENDOR_CR_30182,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30182,6,05-06-2025,05/06/2025,12513.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10396
VENDOR_CR_30183,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30183,6,05-06-2025,05/06/2025,452.15,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10398
VENDOR_CR_30184,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30184,6,05-06-2025,05/06/2025,751.30,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10400
VENDOR_CR_30185,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30185,6,05-06-2025,05/06/2025,13919.63,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10402
VENDOR_CR_30186,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30186,6,05-06-2025,05/06/2025,1333.31,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10404
VENDOR_CR_30187,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30187,6,05-06-2025,05/06/2025,378.54,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10406
VENDOR_CR_30188,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30188,6,05-06-2025,05/06/2025,25208.70,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10408
VENDOR_CR_30189,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30189,6,05-06-2025,05/06/2025,3381.86,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10410
VENDOR_CR_30190,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30190,6,05-06-2025,05/06/2025,3038.10,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10412
VENDOR_CR_30191,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30191,6,05-06-2025,05/06/2025,21574.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10414
VENDOR_CR_30192,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30192,6,05-06-2025,05/06/2025,914.61,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10416
VENDOR_CR_30193,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30193,6,05-06-2025,05/06/2025,926.40,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10418
VENDOR_CR_30194,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30194,6,05-06-2025,05/06/2025,2610.76,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10420
VENDOR_CR_30195,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30195,6,05-06-2025,05/06/2025,36666.31,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10422
VENDOR_CR_30196,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30196,6,05-06-2025,05/06/2025,10096.26,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10424
VENDOR_CR_30197,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30197,6,05-06-2025,05/06/2025,3862.80,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10426
VENDOR_CR_30198,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30198,6,05-06-2025,05/06/2025,41.20,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10428
VENDOR_CR_30199,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30199,6,05-06-2025,05/06/2025,1264.50,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10430
VENDOR_CR_30200,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30200,6,05-06-2025,05/06/2025,10806.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10432
VENDOR_CR_30201,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30201,6,05-06-2025,05/06/2025,8708.58,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10434
VENDOR_CR_30202,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30202,6,05-06-2025,05/06/2025,1140.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10436
VENDOR_CR_30203,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30203,6,05-06-2025,05/06/2025,1216.27,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10438
VENDOR_CR_30204,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30204,6,05-06-2025,05/06/2025,3854.10,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10440
VENDOR_CR_30205,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30205,6,05-06-2025,05/06/2025,726.40,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10442
VENDOR_CR_30206,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30206,6,05-06-2025,05/06/2025,716.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10444
VENDOR_CR_30207,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30207,6,05-06-2025,05/06/2025,7248.98,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10446
VENDOR_CR_30208,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30208,6,05-06-2025,05/06/2025,156.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10448
VENDOR_CR_30209,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30209,6,05-06-2025,05/06/2025,9720.17,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10450
VENDOR_CR_30210,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30210,6,05-08-2025,05/08/2025,5844.00,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10452
VENDOR_CR_30211,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30211,6,05-09-2025,05/09/2025,10.00,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10454
VENDOR_CR_30212,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30212,6,05-09-2025,05/09/2025,16781.49,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10456
VENDOR_CR_30213,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30213,6,05-09-2025,05/09/2025,898.00,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10458
VENDOR_CR_30214,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30214,6,05-09-2025,05/09/2025,2338.71,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10460
VENDOR_CR_30215,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30215,6,05-09-2025,05/09/2025,45646.11,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10462
VENDOR_CR_30216,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30216,6,05-09-2025,05/09/2025,2392.65,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10464
VENDOR_CR_30217,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30217,6,05-09-2025,05/09/2025,2200.00,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10466
VENDOR_CR_30218,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30218,6,05-09-2025,05/09/2025,673.08,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10468
VENDOR_CR_30219,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30219,6,05-09-2025,05/09/2025,9851.01,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10470
VENDOR_CR_30220,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30220,6,05-09-2025,05/09/2025,3959.16,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10472
VENDOR_CR_30221,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30221,6,05-09-2025,05/09/2025,33513.00,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10474
VENDOR_CR_30222,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30222,6,05-09-2025,05/09/2025,9443.22,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10476
VENDOR_CR_30223,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30223,6,05-09-2025,05/09/2025,685.07,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10478
VENDOR_CR_30224,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30224,6,05-09-2025,05/09/2025,221.63,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10480
VENDOR_CR_30225,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30225,6,05-09-2025,05/09/2025,10972.41,W-0509 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10482
VENDOR_CR_30226,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30226,6,05-14-2025,05/14/2025,9250.00,W-0514 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10484
VENDOR_CR_30227,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30227,6,05-14-2025,05/14/2025,14389.01,W-0514 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10486
VENDOR_CR_30228,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30228,6,05-14-2025,05/14/2025,1270.00,W-0514 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10488
VENDOR_CR_30229,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30229,6,05-14-2025,05/14/2025,6699.02,W-0514 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10490
VENDOR_CR_30230,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30230,6,05-23-2025,05/23/2025,16477.94,W-0523 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10492
VENDOR_CR_30231,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30231,6,05-23-2025,05/23/2025,13648.48,W-0523 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10494
VENDOR_CR_30232,cogs,40391,Richwood Hospitality Co. LTD,1285,CR_30232,6,05-23-2025,05/23/2025,666.06,W-0523 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10496
